RBuffer (Rotation Quaternions):
0.4913527 0.6006399 -0.1768958 0.6054022
0.551967 -0.00609256 0.2094059 0.8071211
0.5358064 -0.06414543 0.1493161 0.8285539
0.4635165 -0.01891757 0.3167799 0.8273119
0.1824434 0.7266483 -0.5698118 -0.3376555
0.5707929 0.1959141 0.2825982 0.7456214
0.5722132 0.131619 0.2197587 0.7790729
0.3223436 0.2036856 -0.1559799 0.9111954
0.1378026 0.6685829 -0.5391179 -0.4933146
0.20217 0.0478106 -0.380956 0.9009517
-0.6473113 -0.1536435 -0.3422945 0.6634879
0.0443784 0.07425748 -0.1494334 0.9849801
-0.1472521 0.6839259 -0.4126278 0.5833528
-0.3830521 -0.4058715 0.7058339 -0.4362771
-0.1629348 -0.04557966 0.8138692 -0.5558701
0.6807114 0.6456849 -0.2826551 0.1995718
0.7074593 0.181357 0.2576624 0.6326301
0.7261125 0.1478771 0.298473 0.6015038
0.4225139 -0.3304137 0.6499996 0.5383395
0.3710737 -0.01651601 0.005913825 0.9284377
-0.1971256 0.9031878 -0.331246 -0.1888632
0.6889039 0.6284091 0.1281995 -0.3377542
0.1726663 0.6769399 -0.443538 -0.561438
-0.04554192 0.7635967 -0.4691873 0.4412588
-0.3278796 0.8708073 -0.3165709 -0.1843161
0.2410997 0.6545905 -0.4911515 -0.5216821
0.5444201 0.539498 -0.4743671 0.4330408
0.4843339 -0.4308167 0.5221729 0.5542139
0.3308306 0.4792885 0.587157 -0.56221
0.8018489 -0.5405927 0.05079927 0.2494337
0.1945732 -0.6515561 0.7241663 -0.1148869
-0.2148812 -0.6671885 -0.2086337 0.6820245
0.02258791 0.0670314 -0.3623919 0.9293377
0.02323865 0.06241256 -0.4357787 0.8975865
0.7115509 -0.6483474 0.2189803 0.1593378
0.09296975 -0.6850188 0.09022279 0.7169141
0.2375429 0.1356407 0.8204766 -0.5019892
0.1632018 0.1888015 -0.5327674 0.8086272
0.02012171 0.7172751 -0.3209446 -0.6181474
0.08975965 0.7013178 -0.3812901 -0.595579
-0.07607371 0.003401812 -0.669307 0.7390733
-0.5070681 0.8058841 -0.2167095 -0.2155682
-0.5835596 0.7642644 -0.1925772 -0.1956325
0.3152271 0.6304697 -0.2160044 0.6756344
-0.1780268 -0.1098917 0.7615374 -0.6134255
0.5529718 0.02649446 -0.3092977 0.7732109
-0.2880317 0.7794552 -0.5554402 -0.03119992
0.3478993 0.1914321 -0.4960143 0.7721979
0.01448714 0.6443921 -0.5913217 0.4846519
0.6531104 -0.1109439 -0.1142885 0.7403218
0.6118686 -0.04762488 -0.245134 0.7505051
0.640271 -0.0685262 -0.21156 0.7352547
-0.1364997 0.7049585 0.6956549 0.02157602
0.6635254 -0.2115894 -0.04961862 0.7158924
0.6634342 -0.2282972 -0.1014733 0.7052932
0.6603017 -0.1432132 -0.07412985 0.7334823
-0.1813743 0.627959 0.6828575 -0.3263073
0.648261 -0.2133234 -0.4805084 0.5507835
-0.2618744 0.2069252 0.90018 -0.2797848
-0.2163611 0.2234525 0.90502 0.2901647
0.5984751 0.4701574 0.4488739 -0.4682859
-0.3663799 0.8189384 -0.361081 -0.2544129
0.2913308 0.2357248 -0.2019427 0.9048642
0.2893451 0.2574144 -0.2416354 0.8897356
-0.2058408 0.9473099 -0.202126 -0.1392066
-0.1563403 0.9611484 -0.196495 -0.1146341
0.3002739 0.2574647 -0.2908552 0.8711777
0.3113047 0.2436351 -0.3354916 0.8550887
0.2590913 0.2125955 -0.3335571 0.8811438
0.2527846 0.2173523 -0.2851126 0.8986482
0.3184245 0.236666 -0.3655837 0.8419879
0.3117894 0.2278317 -0.4002768 0.8310586
0.2401972 0.2010296 -0.4122053 0.8555578
0.2538792 0.1995665 -0.3759436 0.8685533
0.1599027 -0.6274587 0.3744279 0.6637246
0.2884419 0.2205719 -0.4580871 0.8113601
0.2540322 0.2105419 -0.5220117 0.7865389
0.2124238 0.184471 -0.4838108 0.8287181
0.81629 -0.5523092 0.1631324 0.04486735
0.6607346 0.253177 0.335489 0.621915
0.6951084 0.03535985 -0.1224896 0.7075099
-0.6223512 -0.05880401 0.1180862 0.7715418
0.3730987 -0.312378 0.6304609 0.6047614
0.7809035 0.5156763 -0.3048678 0.1769839
0.02348875 0.04188439 -0.5933926 0.8034793
-0.5010017 -0.5213369 0.589534 0.3600761
0.4748273 -0.4325363 0.5449933 0.5389189
-0.3078173 0.600561 0.6893691 -0.2633348
0.9307852 0.2881547 -0.1275253 0.1853182
-0.1188623 -0.638176 -0.2978537 0.6999187
0.714204 -0.120432 0.199174 -0.6601049
-0.07219722 -0.009027709 -0.4845337 0.8717414
0.5755649 -0.5120646 0.5659894 -0.2935486
-0.5324138 0.5107574 -0.4031 0.5414541
-0.5575364 -0.408438 0.6334735 0.3479119
0.3407286 0.6265911 0.6550009 0.2495227
0.5794816 -0.290597 -0.5307255 0.5459714
-0.5824004 -0.1854764 0.3304924 0.7191543
0.7101623 -0.006988735 -0.001662638 0.7040013
0.09956087 0.5141826 0.761009 -0.3828435
0.4517176 0.5719122 -0.5478185 0.4108071
0.2197834 0.3108205 0.7754099 -0.5038107
0.1197679 0.6979443 0.4971583 -0.5013611
-0.1376954 -0.205526 -0.6589183 0.71037
0.1494687 -0.6577212 0.733614 0.08289973
-0.4141272 0.5151354 0.668159 -0.3416103
0.1502049 -0.0291072 0.6233755 0.7668078
0.8381552 0.5327215 0.1165169 -0.01129007
0.7462047 0.5869908 0.2720088 0.1569442
0.2218184 0.7545521 0.6018797 0.1385225
0.01473599 0.08622842 0.9255419 0.3684015
0.7107791 0.3795691 0.1405672 0.5752923
-0.5653439 0.1053611 -0.5528556 0.6030223
-0.4596163 0.8721806 0.1484563 -0.07755269
-0.3687181 0.6195759 -0.3264357 0.6112383
-0.3074687 0.5478387 -0.3068049 0.714987
-0.2840935 0.5087461 -0.2287403 0.7798372
-0.03319382 0.9874977 0.1329321 -0.07794607
-0.567921 0.7050854 0.1873211 0.3810918
-0.5015075 0.7386829 0.4410846 -0.09100556
-0.2493323 0.6528533 -0.1752656 0.693468
0.2627738 0.3404142 0.6806171 -0.5931512
-0.6671079 0.1294228 -0.05113001 0.7318487
0.4526498 -0.5194139 -0.4873293 0.5364954
-0.5206167 0.6196631 0.5400247 -0.2309745
-0.5132672 0.5660049 0.5577759 -0.3241623
0.6777487 -0.1268496 -0.3881831 0.6114569
-0.22341 -0.3427622 0.4096204 0.8153607
-0.1519754 0.6909794 -0.07234049 0.7030063
-0.305961 -0.2752277 0.7449936 -0.5249972
-0.2261825 -0.3001162 0.748554 -0.5462953
0.05787499 -0.0415399 0.9171649 -0.3920884
0.07338613 -0.02662962 0.8233763 -0.5621004
0.0990284 0.08484718 0.9548262 0.2670227
0.6881049 -0.07514725 0.4073506 -0.59576
-0.7029715 0.7102349 -0.03556307 -0.01151995
0.6660972 -0.01515177 0.4707155 -0.5783701
-0.4051845 0.4826962 -0.3100403 0.711832
0.9005095 0.3753375 -0.216568 -0.03609413
-0.08057191 -0.02742267 0.2550211 0.9631824
-0.0491368 0.755014 0.6516164 -0.05417969
0.6852659 0.07828932 0.5177214 -0.5062075
0.4694051 -0.5843029 0.649331 -0.1289118
0.4380529 0.5851638 0.5065311 -0.4572955
-0.432052 -0.4932382 0.5841829 0.4783069
-0.5462887 -0.412088 0.4739402 0.5541954
0.6718877 0.4249809 0.3113068 0.5206209
0.6174013 -0.4497693 0.5119151 -0.3930216
0.6896113 -0.1977939 -0.4392934 0.5406802
0.07012638 0.6700202 0.7387995 0.01817443
0.6134391 0.4789323 0.4463384 0.4416994
0.6393541 -0.5269907 -0.3491405 -0.4377308
0.1095068 0.9461164 0.2318856 0.1977397
0.1873099 0.4936448 0.8090034 0.2583468
-0.4053655 -0.5007175 0.5993431 0.4751301
-0.1555194 -0.2004017 0.7358545 -0.6278304
0.5985816 0.4238776 -0.4514592 -0.5081462
0.6101062 -0.3219945 -0.4112932 0.5957581
0.4290925 0.4019138 0.6364642 -0.4992576
0.06911575 -0.2647732 0.9314006 0.2400228
-0.06522401 0.6866586 0.7232535 -0.03391278
-0.6457089 0.3172969 -0.2425254 0.6508179
-0.1841541 0.6783702 0.6610603 -0.2624888
0.02672699 0.570371 0.8182859 -0.0661116
0.6851652 0.3133785 -0.4480116 -0.4812777
-0.4974568 0.3843545 0.5242383 0.574441
-0.4771825 0.8627534 0.1651384 0.02612925
-0.4466848 0.7075427 0.0925083 0.5397204
-0.4773826 0.5537749 0.5106362 -0.4524266
0.6295244 -0.3560577 -0.550261 0.4172945
0.71404 0.141391 -0.08316723 0.6806162
0.7228612 0.2208135 -0.006259101 0.654732
0.7280436 0.2717401 0.2658927 0.570448
0.09356365 -0.1988012 0.9055893 0.3628108
-0.2944523 -0.5634076 0.2827778 0.7182662
0.03138327 0.09745663 0.9065632 0.4094633
0.1677868 0.05588231 0.9545906 0.2397529
0.7863208 -0.148299 0.2060694 -0.5632427
0.9328901 0.2540684 -0.2535507 -0.02962097
0.9971365 0.0597177 -0.039644 0.02410024
0.01981455 0.06136336 0.977754 0.1995972
0.9260341 0.3688957 -0.04257944 -0.06755584
0.9515204 -0.2251063 -0.20672 0.03468242
0.9449695 -0.2964967 -0.1291546 0.04941054
0.8986518 0.3226486 -0.2971043 0.00718286
-0.0767018 0.03268756 0.114798 0.9898837
0.1685428 0.01685489 0.9316157 0.3215607
0.653331 -0.2904754 0.2650515 -0.6469392
-0.07523809 -0.03683816 -0.5185723 0.85092
0.5927974 0.492368 0.3103483 0.5566406
-0.05692365 0.1195878 0.4492487 0.8835349
-0.6748149 -0.1882149 0.1957043 0.6862213
0.3974858 -0.5686086 0.6376447 -0.3348109
0.24697 0.06458492 0.959153 0.1219016
-0.5388601 0.6201205 0.2292255 0.5220499
-0.01703649 0.2593262 0.4308222 0.8642059
-0.3098807 -0.5763068 0.3546931 0.6678603
0.5788944 0.4981653 0.5202555 -0.3821606
-0.3556014 -0.4165912 0.6670274 -0.5050485
-0.1054237 0.6878457 0.6977199 -0.1701207
0.5410748 0.4294479 0.5609963 0.4561749
0.1148642 0.7891479 0.5876192 0.1369502
0.597222 -0.4650617 0.3609198 -0.5447754
0.01651349 0.09194963 0.7839524 0.6137517
-0.008759023 0.2295966 0.5007318 0.8345515
-0.06239094 0.2625577 0.9540107 0.1305151
0.6385602 0.5202223 0.4212327 0.3797005
-0.02911207 0.2662795 0.7601362 0.5919801
-0.5298567 -0.1902469 0.5287343 0.6352147
0.7131761 0.6299316 0.2387237 -0.1938476
-0.4954233 0.8437052 0.1884329 0.08491379
0.7225555 0.04646795 -0.01129448 -0.6896569
0.6418676 -0.6348811 -0.2407888 -0.3563042
-0.2092365 -0.1285531 -0.620757 0.7445501
-0.2940118 0.937336 0.1840466 -0.03293899
0.6038122 0.3606066 -0.4674183 -0.5356246
0.6055159 -0.5526156 0.5709076 0.04506444
0.9114375 -0.3828734 -0.1409496 -0.05312966
-0.213746 0.2287426 -0.375017 0.8725546
-0.005337588 0.1815581 0.5839502 0.7912081
0.6920972 -0.6768641 -0.2389361 0.07593264
0.8377895 0.5420111 -0.06496467 -0.01060098
0.639389 0.7658588 0.0167206 -0.06604766
0.7648998 0.1711343 -0.06171893 0.6179256
0.5637835 0.81313 -0.1330714 -0.05709315
-0.1793651 0.1928793 0.7488211 0.608188
-0.3600445 0.6116408 0.5452043 -0.4461118
0.5766467 0.811646 -0.09224295 -0.01415725
-0.1135623 0.04080119 -0.6296927 0.767415
0.7838472 0.6119887 -0.03303956 -0.099808
-0.5710329 0.8151383 0.0548042 -0.08041963
-0.3285965 0.6776545 0.4675041 -0.46287
0.9414125 0.02277711 0.3357152 0.02277623
0.03732022 0.09429038 0.637019 0.7641488
-0.2086435 0.975193 0.07363296 0.006693849
-0.6427359 0.7315603 0.2047035 0.0990279
-0.08546405 0.108506 -0.4449103 0.8848599
0.4273131 0.633889 0.448777 0.4628038
0.1919964 0.04470417 0.9796522 0.03768905
-0.4304632 0.896471 0.05011643 -0.09235386
-0.386692 0.912366 0.09750412 -0.09246864
0.8068436 0.5584385 -0.01362179 0.1922605
-0.4556596 0.4621883 0.584728 -0.4866717
0.5904711 0.412167 -0.5122239 -0.4680692
0.04838048 0.7211739 -0.6651784 -0.1873635
0.209572 0.003948378 0.8938518 -0.3963493
-0.5168142 -0.509578 0.5234491 0.4463569
0.6086657 0.4272634 0.2409142 0.6236444
0.2133961 0.9739199 -0.04751768 -0.0606974
0.9282781 0.3449659 -0.03271615 0.135011
-0.2051697 -0.1391027 -0.4908326 0.8352479
0.3769414 0.6098194 0.6406875 0.2748727
0.4858601 0.5175357 0.5863289 -0.3902757
-0.6764785 -0.1232418 0.0896135 0.7205259
0.6447846 -0.5083603 -0.3854534 -0.4210085
0.9146584 -0.3650512 -0.1574726 -0.07307383
0.7723561 -0.6130749 -0.1649724 -0.01972926
-0.3920074 0.3768537 -0.1885621 0.8177749
0.972238 -0.222991 -0.05512323 0.0446074
0.1858795 0.03288234 0.8935679 0.4073132
0.6298167 0.4809702 0.3807491 0.4764751
0.2589558 0.6366316 0.7035052 0.1808936
0.8634647 0.4427448 -0.2317434 -0.06856094
0.984328 -0.1694514 -0.04024075 0.02766054
0.4308479 -0.5075495 -0.452562 0.5932547
-0.5684708 0.3369047 0.6907694 -0.2935533
-0.1059546 -0.03726603 -0.6672012 0.7363608
0.1114234 0.04201244 0.8068696 -0.5786028
0.8252473 0.02608349 -0.1203633 -0.5511798
0.01540783 0.02278764 0.5755263 0.8173204
-0.1007552 -0.03706322 0.2355532 0.9659137
0.1325118 -0.02916979 0.9147945 0.380448
-0.5940658 -0.006152086 0.8028826 0.04927154
0.7856952 -0.4513236 -0.1110151 -0.4082473
0.9865851 0.02734909 -0.1533193 0.04893925
-0.3947804 -0.4114322 0.6839426 -0.4550761
0.6177015 0.7692668 0.030988 -0.1603534
-0.4582503 0.6624205 0.5159556 -0.2915398
0.7790722 -0.5998552 -0.1668532 -0.07334904
0.2709982 -0.6065207 -0.3356162 0.667873
0.0802608 -0.24634 0.7583697 -0.5981222
0.7114086 0.5693414 0.3985548 0.1044137
0.1009585 -0.07322624 0.6285438 0.7677096
-0.2922312 -0.4780654 0.007870884 0.8282465
-0.07035206 -0.4685546 -0.1174606 0.87276
-0.3962747 0.8933735 0.2048939 0.05355997
0.7705692 0.2502379 -0.238597 -0.5354208
0.7763631 0.3086931 -0.2541623 -0.4872067
0.5897783 0.7430689 0.2204318 -0.2267596
0.02423278 -0.07686809 0.4360482 0.8963069
0.04297708 0.3070439 -0.5139955 0.7998035
-0.2027074 0.9749255 0.08442043 -0.03609914
-0.07498587 0.00536835 -0.6644654 0.743528
-0.04554026 0.7052496 0.1781562 -0.6846966
0.03532505 0.0763646 0.9424582 0.3235631
0.0450138 0.0504431 0.9897959 0.1254324
-0.03308678 0.07622067 0.5383643 0.8386058
0.2582398 0.7274488 0.313403 0.5530903
-0.4737909 -0.3121804 0.7225979 0.3948643
0.9686954 -0.2384441 -0.06726322 0.01578673
-0.6617204 0.741508 0.110785 -0.004311212
-0.5788653 0.3360454 0.7281089 -0.1478031
0.06561153 -0.04345924 0.9188562 -0.3866646
-0.2305389 0.4101647 0.7031724 0.5330715
0.1204279 -0.02901859 0.9816222 -0.1451641
-0.4867202 0.8432594 0.2110277 0.08651156
0.3712348 -0.3706307 0.633609 0.5686451
-0.2228993 0.7197745 -0.2587951 0.6043721
-0.1803081 0.9755037 -0.0627189 -0.1093059
-0.1782474 0.975212 0.1288052 0.02446723
-0.3430291 0.5899162 0.6006856 -0.4165411
0.7567635 0.2121983 -0.3299657 -0.52288
0.2714473 0.6809754 0.6703379 0.1150478
0.7135823 -0.1006581 0.01600611 -0.6931176
0.9216155 0.3655395 -0.1073688 -0.0740108
0.6555414 -0.311526 0.2276077 -0.6491623
0.0824516 0.7282987 0.679484 -0.03292779
0.2908343 0.5052423 0.780265 0.2265657
-0.5897329 0.4145816 -0.2355577 0.651805
0.5817068 0.4873714 -0.5004642 -0.4166792
0.3240513 -0.5779803 -0.3570371 0.6583722
0.4706548 -0.5316221 -0.3672736 0.6008096
-0.02387234 0.6482968 0.7504591 -0.1263028
0.2135672 0.5440351 0.8010118 0.1295947
0.8170213 -0.5689012 -0.09393521 -0.001915389
-0.336457 0.004487626 0.9364755 0.09894475
0.7393895 -0.4157377 0.09112558 -0.521691
0.8380693 -0.2340567 0.0262914 -0.4921037
-0.5723095 -0.1098233 -0.4923466 0.6465258
-0.3270131 0.6030758 -0.3369676 0.644837
0.01161068 0.03210578 0.2780094 0.9599714
-0.2074015 0.9729165 0.08851695 -0.05082264
0.09343728 0.02783433 0.3488572 0.9320908
0.7969548 0.5838397 -0.1474389 -0.04749628
0.8961152 0.4070654 -0.1750886 -0.02488434
0.7375854 -0.3614106 -0.08851456 -0.5634848
-0.5038211 0.5307215 0.6560101 0.1847963
-0.1572363 -0.05683473 -0.3057318 0.937323
0.1270893 0.06651866 0.9448171 0.2945235
0.9849211 0.08702908 -0.1421562 -0.04634508
-0.3878613 0.9140108 0.09719231 -0.06856744
-0.6144255 -0.1242553 -0.4310509 0.6490278
0.1271905 0.006322871 0.9918472 0.004644992
0.05859734 0.09076097 0.9193537 0.3783088
0.04174667 0.07411212 0.8084371 0.5824036
0.9508142 -0.2887779 -0.09829148 -0.05383476
0.9905924 -0.04223084 -0.1051263 -0.07675699
0.9770169 -0.1959346 -0.06551202 -0.05249324
-0.06694158 0.08099209 -0.25003 0.9625196
0.2266772 0.05540805 0.9711239 -0.04965518
-0.3397301 0.9351268 0.0335627 -0.09484024
0.06659712 -0.04519402 0.7379183 -0.6700736
-0.08477733 0.07234678 -0.557385 0.8227397
-0.4534005 0.515528 -0.4666607 0.5575718
-0.3803749 0.5643863 0.515895 -0.5202262
0.9792086 -0.1521786 -0.131711 -0.02537983
0.07963281 0.05812227 0.7393214 0.6660962
-0.008471122 0.03088458 0.3042808 0.9520439
0.650118 0.7552866 -0.05868834 -0.05868986
0.1012651 0.05935001 0.84508 0.5215963
-0.09368291 0.9859865 0.1378999 -0.006139929
-0.2272945 0.4531074 -0.2060258 0.8370091
0.6333503 -0.3533773 0.5829416 -0.3662933
0.1572014 0.5307474 0.8207228 0.1414529
-0.317451 0.5442219 -0.311764 0.7112317
-0.3695413 0.5871723 0.4805282 -0.5364331
-0.4894507 0.533591 0.6799996 0.115408
0.756855 0.6458877 0.07527173 0.06583016
-0.4185026 0.505174 -0.5324327 0.5349488
0.4626118 0.8562704 -0.001597388 -0.229758
0.4026913 0.8966379 0.05234003 -0.176467
-0.05211874 0.06914093 0.2545964 0.9631634
-0.2188481 -0.5392503 0.1950734 0.7894688
0.3011305 0.7138442 0.3870881 0.4999096
0.4021384 0.650177 0.5852714 0.2702073
0.09996772 0.6758385 0.7292415 0.03814862
-0.04521039 0.1899167 0.3052751 0.9320379
0.3360406 0.4576943 0.7497588 0.3397855
0.3934194 0.6124949 0.6367703 0.2541549
-0.4046153 -0.4303881 0.6177762 0.5190425
-0.4876378 0.4259017 0.6447035 -0.4064165
0.3694877 0.6631464 0.5628312 0.3270118
-0.3973281 -0.377306 0.6401225 0.5385292
0.002506064 0.6563287 0.7531197 -0.04513194
0.4446713 0.5800896 0.4670423 0.4976293
0.01384032 0.5913077 0.771538 -0.2342918
0.1034753 0.5247554 0.8428326 0.05964667
0.8864564 0.3793593 -0.2590177 -0.05649175
0.09167251 0.4836442 0.8495833 0.1894534
0.03158975 0.1381067 0.6783966 0.7209067
0.03503405 0.3549318 0.8367115 0.4155838
0.05519174 0.4127817 0.8549008 0.30937
0.05964396 0.2375999 0.4581982 0.8544257
0.04706576 0.2800995 0.4501736 0.8465652
0.3353294 0.8335651 0.199516 0.3910457
0.05676393 0.5941084 0.7752758 -0.2067859
0.07497802 0.5554091 0.8273453 0.03739712
0.07975887 0.4429172 0.8539039 0.2613634
0.6184939 0.563237 0.4118303 0.3614211
0.07971754 0.06197659 0.6842583 0.722215
0.1381227 0.0294219 0.61734 0.7739171
0.1552535 0.03927561 0.5615417 0.8118033
0.1363596 0.05387957 0.5291488 0.8357658
-0.114641 0.002882742 0.3156407 0.9419236
-0.03776829 0.04376124 0.6604946 0.7486023
-0.4250162 -0.5324263 0.4323419 0.5907315
0.3963072 0.6862919 0.3784254 0.4782659
0.5641083 0.5068113 0.4837533 0.436929
0.02668602 0.2744441 0.3328113 0.9017788
0.3354818 0.6841964 0.3556723 0.5411326
0.01564017 0.1265924 0.5145249 0.847935
0.139133 0.1250035 0.705563 0.6835181
-0.3456219 -0.5024835 0.4412777 0.658278
0.7255377 0.5493813 0.4092002 -0.06580661
0.3298954 0.9155174 0.08531053 -0.2138198
-0.1169418 -0.1064766 0.1282796 0.9790462
-0.4174394 -0.472843 0.5847615 0.5101153
0.7291325 0.5735939 0.3680138 -0.06262337
0.33911 0.6765645 0.5649055 0.3288562
0.6434587 0.7436143 0.1611813 0.0837813
0.5806805 0.4428782 0.5705811 0.375641
0.0788382 0.1503029 0.730329 0.6616744
0.02477876 0.1395438 0.7769838 0.6133594
0.1367961 -0.04215157 0.6681232 0.7301516
0.582052 0.4811054 0.5298612 0.3860054
0.5306517 0.5653692 0.4479197 0.4451228
-0.2286976 0.9477368 0.1743774 -0.1381478
-0.0001120856 0.9856964 0.09036298 -0.1422569
0.2978511 0.9434839 0.02739689 -0.1427312
-0.4666967 0.8375188 0.1957363 -0.2060187
0.578808 0.7990874 -0.04821009 -0.1552945
0.2565243 0.9466165 0.0352993 -0.192006
0.2511265 0.9505808 0.1108224 -0.1450867
-0.408254 -0.5282849 0.4742149 0.5739024
0.1568808 0.980937 0.1126157 -0.0216464
0.3438074 0.6492324 0.3692835 0.5691427
0.08771648 0.2991052 0.3740326 0.8734651
-0.003049113 0.07643269 0.6856608 0.7238908
0.06232191 0.0211842 0.9157959 0.3962134
-0.5299447 0.8185537 0.1961693 -0.1031798
0.04290019 0.1418649 0.2615912 0.9537316
0.9916858 -0.08416757 -0.08200249 0.05244584
-0.43068 0.5563038 0.4891852 -0.5154983
-0.01044963 0.07653756 -0.070267 0.9945327
0.6201522 0.7443799 -0.2428707 -0.04820281
0.221189 0.1048499 0.7070528 0.663444
0.03456209 0.1211895 0.0598164 0.9902225
0.9497051 -0.263988 -0.1663058 0.02669995
0.2956406 0.03031807 0.9321489 0.2068231
0.6852585 -0.1315998 0.2297811 -0.6784562
0.6832915 0.7049065 0.03596662 -0.1868846
0.6959032 0.7040116 -0.04169976 -0.1354533
0.6609107 0.7292219 0.03224814 -0.1743346
-0.4719731 -0.529568 0.6212503 0.3329371
0.01931979 0.1288229 0.6472359 0.7510773
-0.4754294 -0.501633 0.6298954 0.3543484
0.5755658 0.4597151 0.4072421 0.5399442
0.5823306 0.3907355 0.4995659 0.5085771
0.6011123 0.4130868 0.4500821 0.5152177
0.8043789 -0.2139742 0.5169734 -0.19982
-0.424083 -0.5444052 0.5920262 0.416271
0.9105905 0.3763953 -0.13855 0.09977607
-0.5757394 -0.3730701 0.1353003 0.7148682
0.6980678 0.6822233 -0.03325512 -0.214864
0.8879017 -0.4462393 -0.1118072 -0.0004773113
0.6965891 0.6648417 0.1022969 -0.2495684
0.5634476 0.5261254 0.4917975 0.4047889
-0.2458865 0.5711057 0.5962765 -0.5077719
0.05265838 0.01453792 0.9475732 0.3148346
-0.6332212 0.7563753 0.1638234 -0.009443717
0.8040689 0.5637736 -0.1887584 0.001646957
0.2578872 0.01675372 0.9653343 0.03664784
0.05339237 0.06354583 0.7130203 0.6962134
-0.494648 0.5300491 -0.3929939 0.5656208
-0.5061784 0.5576546 0.5793067 -0.3117827
0.1370737 0.9506826 0.2248033 0.1639411
-0.4018773 0.6009476 0.390422 -0.5700239
0.7172379 0.6437954 0.05951542 -0.2599136
0.1271067 0.938739 0.2063488 0.2450165
0.7044484 0.6999013 -0.08590733 -0.08068644
0.2309122 0.8105982 0.277339 0.4611866
-0.06888318 0.09884448 0.09779503 0.987887
-0.3793043 0.4540342 0.5267523 0.6103384
0.696717 0.7130287 0.05640359 -0.05471991
-0.05270884 0.08847855 0.6226155 0.7757211
0.2040138 0.9687605 0.03616702 -0.1362838
0.6421183 -0.4126716 0.4550958 -0.4585565
0.06329367 0.9719138 0.1112965 -0.1974601
-0.4401595 -0.4767903 0.5033798 0.5705605
0.7105827 0.2063371 -0.2576463 -0.6213819
0.1551808 -0.6208621 0.7608455 0.1075318
-0.4326043 -0.4990503 0.5861366 0.4693038
0.7559114 -0.5493523 0.1746475 0.3103356
0.6597395 0.4258732 0.567781 0.2469826
0.1340057 -0.01426613 0.9605439 -0.2432986
0.7513531 0.08757732 -0.141764 -0.6385151
-0.2785072 -0.6102816 0.2116105 0.7107821
0.759752 0.00772634 -0.02100568 -0.6498276
0.3114858 0.9442765 -0.04267222 -0.09745556
-0.03389131 0.04415604 -0.1646083 0.9847871
0.4625389 0.6041427 0.4722109 0.4450689
0.9855424 0.121577 -0.1134637 0.03242411
0.5334049 0.495379 0.4049356 0.5532683
0.1001865 0.6743128 0.7281966 0.0706715
0.7850141 -0.1704337 0.219224 -0.5537562
-0.3809453 0.8771657 0.2000308 -0.2131865
0.3479859 0.9196067 -0.04150054 -0.1775017
0.6177945 0.2234236 0.657209 0.369443
0.5134212 0.7589309 0.1870798 -0.354152
0.6102512 0.4884196 0.4148117 0.4658014
0.2170498 -0.007295042 0.9759715 -0.01776665
-0.3112711 0.5767404 0.706027 -0.2683407
-0.05359004 0.1875831 0.6999543 0.6870259
-0.3510878 0.6926649 0.286488 -0.5611392
0.7102584 0.6872768 -0.04931006 -0.144056
0.5625944 0.8159781 -0.05719903 -0.119982
0.3671004 -0.5952553 0.7100192 -0.08234596
-0.2961589 0.5988715 0.6919453 -0.2735952
0.5156804 0.5261922 0.5234016 0.4280727
-0.04920954 0.09838412 0.6687717 0.7352846
-0.3995582 0.3048691 0.617732 0.6048264
-0.05462337 0.07220817 -0.6266409 0.7740306
-0.08483466 0.1401459 -0.3810417 0.9099282
0.3647115 0.4390991 0.619531 -0.5388495
0.6848881 0.2823852 0.2389269 0.6277745
0.9652395 -0.2374159 -0.08976945 -0.06235149
0.6744593 0.02957165 -0.07164706 0.734232
0.5957384 0.7661186 -0.202763 0.1305573
